id,name,entity_type,summary,aliases,operator,base_geography_kind,base_geography_code,countries_covered,stages,focuses,official_website,founder_route,sources,verified_on,source_profile,dataset_version,dataset_date,license
fund:rd-saude-ventures,RD Saúde Ventures,fund,"RD Saúde Ventures is RD Saúde's corporate innovation and venture investment program for healthcare, wellbeing, and pharmacy retail.",[],,country,BR,"[""BR""]","[""not_disclosed""]","[""health"",""wellbeing"",""pharmacy_retail"",""customer_experience""]",https://rdsaude.com.br/rdsaudeventures/,https://rdsaude.com.br/rdsaudeventures/,"[{""kind"":""official_application"",""title"":""RD Saúde Ventures"",""url"":""https://rdsaude.com.br/rdsaudeventures/""}]",2026-07-27,funds/brazil/rd-saude-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:redpoint-eventures,Redpoint eventures,fund,Redpoint eventures is an investment organization focused on Technology in Brazil.,[],,country,BR,"[""BR""]","[""multi_stage""]","[""technology""]",https://rpev.com.br/,https://rpev.com.br/contact/,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://rpev.com.br/portfolio""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://rpev.com.br/portfolio/""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://rpev.com.br/contact/""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://rpev.com.br/portfolio/?lang=pt-br""}]",2026-07-26,funds/brazil/redpoint-eventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:redwood-ventures,Redwood Ventures,fund,"Redwood Ventures is an investment organization focused on Technology, sector agnostic in Latin America.",[],,global,GLOBAL,"[""LATAM""]","[""seed"",""series_a""]","[""technology"",""sector_agnostic""]",https://www.redwoodcapital.partners/,,"[{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.redwoodcapital.partners/technology""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.redwoodcapital.partners/investmentbanking""}]",2026-07-26,funds/multi-country/redwood-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:rpp-ventures,GRPP Ventures,fund,GRPP Ventures is Grupo RPP's corporate venture capital arm.,[],,country,PE,"[""PE""]","[""not_disclosed""]","[""scalable_technology""]",https://grppventures.pe/,https://forms.gle/WUpqnhXSrQ6kaLLe9,"[{""kind"":""official_application"",""title"":""Investment model, criteria, portfolio, and application route"",""url"":""https://grppventures.pe/""},{""kind"":""secondary"",""title"":""Grupo RPP report on a direct startup investment"",""url"":""https://rpp.pe/economia/economia/rpp-ventures-invertira-en-megabite-la-primera-cadena-de-restaurantes-digital-de-latinoamerica-noticia-1501618""}]",2026-07-26,funds/peru/rpp-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:rx-ventures,RX Ventures,fund,"RX Ventures is Lojas Renner S.A.'s corporate venture capital vehicle for startups shaping the future of fashion, retail, and lifestyle.",[],,country,BR,"[""GLOBAL""]","[""seed"",""series_a""]","[""fashion"",""retail"",""lifestyle"",""customer_experience"",""responsible_brands""]",https://www.lojasrennersa.com.br/rx-ventures/,https://airtable.com/app4qXQkm1B3hEZrh/pagujtJRtVULaeKoN/form,"[{""kind"":""official_application"",""title"":""RX Ventures thesis, portfolio, team, and founder contact"",""url"":""https://www.lojasrennersa.com.br/rx-ventures/""},{""kind"":""official_website"",""title"":""Lojas Renner sustainability and climate disclosure"",""url"":""https://www.lojasrennersa.com.br/wp-content/uploads/2025/07/Informacoes-financeiras-relacionadas-a-sustentabilidade-clima-IFRS-S1-e-S2-_-CBPS-1-e-2.pdf""}]",2026-07-27,funds/brazil/rx-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:salkantay-ventures,Salkantay Ventures,fund,"Salkantay Ventures is an early-stage fund backing technology companies that address social, economic, and environmental challenges in Latin America.",[],,region,LATAM,"[""LATAM""]","[""pre_seed"",""seed"",""series_a""]","[""impact_technology""]",https://www.salkantay.vc/,https://www.salkantay.vc/contact,"[{""kind"":""official_portfolio"",""title"":""Salkantay thesis and portfolio"",""url"":""https://www.salkantay.vc/""},{""kind"":""official_application"",""title"":""Startup submission and contact"",""url"":""https://www.salkantay.vc/contact""}]",2026-07-25,funds/regional/salkantay-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:sancor-seguros-ventures,Sancor Seguros Ventures,fund,Sancor Seguros Ventures is Sancor Seguros Group's Argentine corporate venture capital fund for scalable technology startups.,[],,country,AR,"[""AR"",""LATAM""]","[""not_disclosed""]","[""insurtech"",""technology""]",https://sancorsegurosventures.com/en/,https://sancorsegurosventures.com/en/,"[{""kind"":""official_portfolio"",""title"":""Sancor Seguros Ventures"",""url"":""https://sancorsegurosventures.com/en/""}]",2026-07-30,funds/argentina/sancor-seguros-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:scale-up-ventures,Scale-Up Ventures,fund,Scale-Up Ventures is an investment organization focused on Endeavor network companies in Brazil.,[],,country,BR,"[""BR""]","[""seed"",""series_a""]","[""endeavor_network_companies""]",https://endeavor.org.br/scale-up-ventures,,"[{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://endeavor.org.br/scale-up-ventures""}]",2026-07-26,funds/brazil/scale-up-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:screen-capital,Screen Capital,fund,"Screen Capital is a Chile-based venture manager investing in audiovisual, entertainment, and media-technology businesses.",[],,country,CL,"[""LATAM""]","[""not_disclosed""]","[""entertainment"",""media"",""creative_technology""]",https://www.screencapital.com/,,"[{""kind"":""official_website"",""title"":""Screen Capital current company profile"",""url"":""https://cl.linkedin.com/company/screen-capital-s-a""},{""kind"":""secondary"",""title"":""Screen Capital funds directory"",""url"":""https://acvc.cl/miembros/screen/""},{""kind"":""secondary"",""title"":""Screen II investment in Umbra"",""url"":""https://www.df.cl/mexicana-morbido-tv-alista-primera-multiplataforma-de-terror-y-fantasia""}]",2026-07-30,funds/chile/screen-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:sf500,SF500,fund,SF500 is an Argentina-based life sciences fund and company-building program that turns scientific projects into globally scalable startups.,[],,region,LATAM,"[""AR"",""LATAM""]","[""not_disclosed""]","[""science_based_startups"",""biotechnology""]",https://sf500.vc/,https://sf500.vc/,"[{""kind"":""official_application"",""title"":""SF500 investment model, portfolio, and application"",""url"":""https://sf500.vc/""}]",2026-07-27,funds/regional/sf500.md,2026-07-27,2026-07-27,CC0-1.0
fund:shefa-holding,SHEFA Holding,fund,SHEFA Holding is an Argentine investment holding with a recurring direct venture portfolio; it is listed as an equivalent vehicle rather than a traditional fund.,"[""Shefa Ventures""]",,country,AR,"[""AR"",""LATAM""]","[""not_disclosed""]","[""real_estate_technology"",""agtech""]",https://shefa.vc/,https://shefa.vc/,"[{""kind"":""official_portfolio"",""title"":""SHEFA Holding portfolio"",""url"":""https://shefa.vc/""},{""kind"":""official_activity"",""title"":""IRSA annual report"",""url"":""https://www.irsa.com.ar/wp-content/uploads/2024/08/MemoriaIRSAFY23.pdf""}]",2026-07-30,funds/argentina/shefa-holding.md,2026-07-27,2026-07-27,CC0-1.0
fund:shima-capital,Shima Capital,fund,Shima Capital is an investment organization focused on Web3 and blockchain in Global.,[],,global,GLOBAL,"[""GLOBAL""]","[""pre_seed"",""seed""]","[""web3"",""blockchain""]",https://shima.capital/,https://chainbroker.io/contacts/,"[{""kind"":""secondary"",""title"":""Secondary profile"",""url"":""https://chainbroker.io/funds/shima-capital/""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://chainbroker.io/about-us/""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://chainbroker.io/contacts/""},{""kind"":""secondary"",""title"":""Secondary profile"",""url"":""https://chainbroker.io/funds/shima-capital/recent/""}]",2026-07-26,funds/multi-country/shima-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:simma-capital,Simma Capital,fund,Simma Capital invests in early-stage technology startups connected to Latin America.,[],,country,CO,"[""CO"",""LATAM""]","[""pre_seed"",""seed""]","[""scalable_technology"",""fintech""]",https://www.simmacapital.com/,https://www.simmacapital.com/,"[{""kind"":""official_application"",""title"":""Simma Capital investment strategies and portfolio"",""url"":""https://www.simmacapital.com/""},{""kind"":""official_activity"",""title"":""Bancóldex and Ruta N invest in Simma Fintech +"",""url"":""https://www.bancoldex.com/es/noticias/bancoldex-y-ruta-n-invierten-en-simma-fintech""}]",2026-07-30,funds/colombia/simma-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:sinergia-investimentos,Sinergia Investimentos,fund,Sinergia Investimentos is a corporate venture capital program using adaptable capital and strategic support for startups in the Amazon bioeconomy.,[],,country,BR,"[""NOT_DISCLOSED""]","[""pre_seed"",""seed""]","[""amazon_bioeconomy"",""regenerative_businesses""]",https://sinergiainvestimentos.jornadaamazonia.org.br/,,"[{""kind"":""official_website"",""title"":""Sinergia Investimentos"",""url"":""https://sinergiainvestimentos.jornadaamazonia.org.br/""},{""kind"":""official_portfolio"",""title"":""Official portfolio"",""url"":""https://sinergiainvestimentos.jornadaamazonia.org.br/portfolio/""},{""kind"":""official_regulator"",""title"":""Batch 3 regulation"",""url"":""https://sinergiainvestimentos.jornadaamazonia.org.br/wp-content/uploads/2025/02/Regulamento-Batch-3-Sinergia-Investimentos.pdf""},{""kind"":""secondary"",""title"":""Jornada Amazônia on Capital Evolutivo and CVentures"",""url"":""https://jornadaamazonia.org.br/saiba-o-que-e-capital-evolutivo-e-como-podera-multiplicar-impacto-de-startups-na-amazonia/""},{""kind"":""official_regulator"",""title"":""Sinergia 2026 regulation"",""url"":""https://sinergia.jornadaamazonia.org.br/wp-content/uploads/2026/06/Regulamento-do-Programa-Sinergia-2026-1.pdf""}]",2026-07-27,funds/brazil/sinergia-investimentos.md,2026-07-27,2026-07-27,CC0-1.0
fund:slc-ventures,SLC Ventures,fund,"SLC Ventures is SLC Agrícola's startup investment program, combining corporate venture capital and corporate venture building for agribusiness innovation.",[],,country,BR,"[""NOT_DISCLOSED""]","[""not_disclosed""]","[""agribusiness_technology"",""sustainable_agricultural_operations""]",https://www.slcagricola.com.br/inovacao/horizonte-slc,,"[{""kind"":""official_website"",""title"":""Horizonte SLC and SLC Ventures"",""url"":""https://www.slcagricola.com.br/inovacao/horizonte-slc""}]",2026-07-27,funds/brazil/slc-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:softbank-latin-america-fund,SoftBank Latin America Fund,fund,SoftBank Latin America Fund is an investment organization focused on Technology in Latin America.,[],,region,LATAM,"[""LATAM""]","[""growth""]","[""technology""]",https://www.latinamericafund.com/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.latinamericafund.com/portfolio/""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://www.latinamericafund.com/about/""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.latinamericafund.com/es/portfolio/""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.latinamericafund.com/pt/portfolio/""}]",2026-07-26,funds/regional/softbank-latin-america-fund.md,2026-07-27,2026-07-27,CC0-1.0
fund:soma-capital,Soma Capital,fund,"Soma Capital is an investment organization focused on Technology, sector agnostic in Global, including Latin America.",[],,region,LATAM,"[""GLOBAL"",""LATAM""]","[""seed""]","[""technology"",""sector_agnostic""]",https://somacap.com/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://somacap.com/portfolio?tab=all&region=LatAm""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://somacap.com/portfolio""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://somacap.com/about""}]",2026-07-26,funds/regional/soma-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:sosv,SOSV,fund,"SOSV is an investment organization focused on Deep tech, climate, and health in Global, including Latin America.",[],,global,GLOBAL,"[""GLOBAL"",""LATAM""]","[""pre_seed"",""seed""]","[""deep_tech"",""climate"",""health""]",https://sosv.com/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://sosv.com/portfolio""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://sosv.com/portfolio/""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://sosv.com/about/""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://sosv.com/invest/""}]",2026-07-26,funds/multi-country/sosv.md,2026-07-27,2026-07-27,CC0-1.0
fund:sp-ventures,SP Ventures,fund,SP Ventures is a Latin American venture capital firm focused on technologies at the intersection of food security and climate resilience.,[],,region,LATAM,"[""LATAM""]","[""not_disclosed""]","[""agfoodtech"",""climatetech""]",https://spventures.com.br/,https://spventures.com.br/contato/,"[{""kind"":""official_thesis"",""title"":""SP Ventures website and thesis"",""url"":""https://spventures.com.br/""},{""kind"":""official_portfolio"",""title"":""Official portfolio"",""url"":""https://spventures.com.br/portfolio/""},{""kind"":""official_application"",""title"":""Pitch submission form"",""url"":""https://spventures.com.br/contato/""}]",2026-07-25,funds/regional/sp-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:spectra-investimentos,Spectra Investimentos,fund,"Spectra Investimentos is a Latin American alternative-investment manager that invests through primary fund commitments, co-investments, and secondary transactions.",[],,region,LATAM,"[""BR"",""LATAM""]","[""multi_stage""]","[""alternative_investments"",""venture_capital""]",https://spectrainvest.com/,,"[{""kind"":""official_website"",""title"":""Official investment model and strategies"",""url"":""https://spectrainvest.com/en/home/""},{""kind"":""official_website"",""title"":""Official Portuguese website"",""url"":""https://spectrainvest.com/""}]",2026-07-26,funds/regional/spectra-investimentos.md,2026-07-27,2026-07-27,CC0-1.0
fund:sqm-lithium-ventures,SQM Lithium Ventures,fund,"SQM Lithium Ventures is the corporate venture capital initiative of SQM's lithium business, launched from Chile to invest globally in technologies for lithium and the energy transition.","[""SQMi Lithium Ventures""]",SQM,country,CL,"[""GLOBAL""]","[""not_disclosed""]","[""lithium"",""energy_transition"",""mobility"",""water""]",https://sqm.com/en/noticia/sqm-lanza-primer-programa-de-aceleracion-corporativa-enfocado-en-startups/,,"[{""kind"":""official_thesis"",""title"":""SQM launches its Chile-based corporate acceleration and venture initiative"",""url"":""https://sqm.com/en/noticia/sqm-lanza-primer-programa-de-aceleracion-corporativa-enfocado-en-startups/""},{""kind"":""official_activity"",""title"":""SQMi investment in Kite Magnetics"",""url"":""https://sqm-i.com/news/sustainability/sqmi-invests-to-improve-electrical-vehicle-efficiency/""},{""kind"":""official_activity"",""title"":""SQMi investment in Vok Bikes"",""url"":""https://sqm-i.com/news/sustainability/sqmi-lithium-ventures-invests-in-e-transport/""}]",2026-07-30,funds/chile/sqm-lithium-ventures.md,2026-07-27,2026-07-27,CC0-1.0
